id,amount,category,ts,tier,date,hour,day_of_week,amount_z
4479,111.68,A,2024-07-05 15:00:00,high,2024-07-05,15,Friday,0.3961
4480,106.47,A,2024-07-05 16:00:00,high,2024-07-05,16,Friday,0.223
4481,98.74,B,2024-07-05 17:00:00,medium,2024-07-05,17,Friday,-0.034
4482,112.93,C,2024-07-05 18:00:00,high,2024-07-05,18,Friday,0.4377
4484,101.77,B,2024-07-05 20:00:00,high,2024-07-05,20,Friday,0.0667
4485,80.77,A,2024-07-05 21:00:00,medium,2024-07-05,21,Friday,-0.6313
4486,150.81,A,2024-07-05 22:00:00,premium,2024-07-05,22,Friday,1.6969
4487,68.49,B,2024-07-05 23:00:00,medium,2024-07-05,23,Friday,-1.0395
4488,112.83,A,2024-07-06 00:00:00,high,2024-07-06,0,Saturday,0.4344
4490,152.79,B,2024-07-06 02:00:00,premium,2024-07-06,2,Saturday,1.7627
4491,72.9,C,2024-07-06 03:00:00,medium,2024-07-06,3,Saturday,-0.8929
4492,77.94,C,2024-07-06 04:00:00,medium,2024-07-06,4,Saturday,-0.7254
4493,70.91,A,2024-07-06 05:00:00,medium,2024-07-06,5,Saturday,-0.9591
4494,109.7,B,2024-07-06 06:00:00,high,2024-07-06,6,Saturday,0.3303
4495,58.81,C,2024-07-06 07:00:00,medium,2024-07-06,7,Saturday,-1.3613
4496,85.64,B,2024-07-06 08:00:00,medium,2024-07-06,8,Saturday,-0.4694
4497,35.43,B,2024-07-06 09:00:00,low,2024-07-06,9,Saturday,-2.1385
4498,107.21,C,2024-07-06 10:00:00,high,2024-07-06,10,Saturday,0.2476
4499,84.99,A,2024-07-06 11:00:00,medium,2024-07-06,11,Saturday,-0.4911
4500,55.36,C,2024-07-06 12:00:00,medium,2024-07-06,12,Saturday,-1.476
4502,60.77,B,2024-07-06 14:00:00,medium,2024-07-06,14,Saturday,-1.2962
4503,123.91,A,2024-07-06 15:00:00,high,2024-07-06,15,Saturday,0.8027
4504,78.97,B,2024-07-06 16:00:00,medium,2024-07-06,16,Saturday,-0.6912
4505,148.05,A,2024-07-06 17:00:00,high,2024-07-06,17,Saturday,1.6051
4506,122.49,A,2024-07-06 18:00:00,high,2024-07-06,18,Saturday,0.7555
4507,69.76,B,2024-07-06 19:00:00,medium,2024-07-06,19,Saturday,-0.9973
4508,72.49,A,2024-07-06 20:00:00,medium,2024-07-06,20,Saturday,-0.9066
4509,118.17,B,2024-07-06 21:00:00,high,2024-07-06,21,Saturday,0.6119
4510,92.13,A,2024-07-06 22:00:00,medium,2024-07-06,22,Saturday,-0.2537
4511,94.92,A,2024-07-06 23:00:00,medium,2024-07-06,23,Saturday,-0.161
4512,138.17,A,2024-07-07 00:00:00,high,2024-07-07,0,Sunday,1.2767
4513,77.54,B,2024-07-07 01:00:00,medium,2024-07-07,1,Sunday,-0.7387
4514,102.74,A,2024-07-07 02:00:00,high,2024-07-07,2,Sunday,0.099
4515,128.64,A,2024-07-07 03:00:00,high,2024-07-07,3,Sunday,0.9599
4516,124.27,B,2024-07-07 04:00:00,high,2024-07-07,4,Sunday,0.8147
4517,95.21,C,2024-07-07 05:00:00,medium,2024-07-07,5,Sunday,-0.1513
4518,91.33,B,2024-07-07 06:00:00,medium,2024-07-07,6,Sunday,-0.2803
4519,47.84,A,2024-07-07 07:00:00,low,2024-07-07,7,Sunday,-1.726
4520,68.31,C,2024-07-07 08:00:00,medium,2024-07-07,8,Sunday,-1.0455
4521,109.55,B,2024-07-07 09:00:00,high,2024-07-07,9,Sunday,0.3253
4522,95.86,B,2024-07-07 10:00:00,medium,2024-07-07,10,Sunday,-0.1297
4523,102.25,A,2024-07-07 11:00:00,high,2024-07-07,11,Sunday,0.0827
4524,131.18,A,2024-07-07 12:00:00,high,2024-07-07,12,Sunday,1.0443
4525,64.38,B,2024-07-07 13:00:00,medium,2024-07-07,13,Sunday,-1.1762
4526,92.91,A,2024-07-07 14:00:00,medium,2024-07-07,14,Sunday,-0.2278
4527,105.66,B,2024-07-07 15:00:00,high,2024-07-07,15,Sunday,0.196
4528,78.88,A,2024-07-07 16:00:00,medium,2024-07-07,16,Sunday,-0.6942
4529,142.94,A,2024-07-07 17:00:00,high,2024-07-07,17,Sunday,1.4353
4530,127.26,A,2024-07-07 18:00:00,high,2024-07-07,18,Sunday,0.914
4531,108.7,A,2024-07-07 19:00:00,high,2024-07-07,19,Sunday,0.2971
4532,153.83,B,2024-07-07 20:00:00,premium,2024-07-07,20,Sunday,1.7973
4533,55.03,A,2024-07-07 21:00:00,medium,2024-07-07,21,Sunday,-1.487
4534,99.77,B,2024-07-07 22:00:00,medium,2024-07-07,22,Sunday,0.0002
4535,110.99,A,2024-07-07 23:00:00,high,2024-07-07,23,Sunday,0.3732
4536,72.56,B,2024-07-08 00:00:00,medium,2024-07-08,0,Monday,-0.9042
4538,66.8,C,2024-07-08 02:00:00,medium,2024-07-08,2,Monday,-1.0957
4539,120.72,B,2024-07-08 03:00:00,high,2024-07-08,3,Monday,0.6966
4540,131.74,B,2024-07-08 04:00:00,high,2024-07-08,4,Monday,1.063
4541,108.17,B,2024-07-08 05:00:00,high,2024-07-08,5,Monday,0.2795
4543,71.0,B,2024-07-08 07:00:00,medium,2024-07-08,7,Monday,-0.9561
4544,116.94,A,2024-07-08 08:00:00,high,2024-07-08,8,Monday,0.571
4545,100.64,C,2024-07-08 09:00:00,high,2024-07-08,9,Monday,0.0292
4546,19.18,A,2024-07-08 10:00:00,low,2024-07-08,10,Monday,-2.6786
4547,137.28,C,2024-07-08 11:00:00,high,2024-07-08,11,Monday,1.2471
4548,104.1,A,2024-07-08 12:00:00,high,2024-07-08,12,Monday,0.1442
4549,75.43,A,2024-07-08 13:00:00,medium,2024-07-08,13,Monday,-0.8088
4550,129.85,C,2024-07-08 14:00:00,high,2024-07-08,14,Monday,1.0001
4551,79.67,B,2024-07-08 15:00:00,medium,2024-07-08,15,Monday,-0.6679
4552,79.35,B,2024-07-08 16:00:00,medium,2024-07-08,16,Monday,-0.6785
4553,110.75,C,2024-07-08 17:00:00,high,2024-07-08,17,Monday,0.3652
4554,153.43,C,2024-07-08 18:00:00,premium,2024-07-08,18,Monday,1.784
4555,148.71,B,2024-07-08 19:00:00,high,2024-07-08,19,Monday,1.6271
4557,113.87,A,2024-07-08 21:00:00,high,2024-07-08,21,Monday,0.4689
4558,123.74,A,2024-07-08 22:00:00,high,2024-07-08,22,Monday,0.797
4559,62.29,C,2024-07-08 23:00:00,medium,2024-07-08,23,Monday,-1.2456
4560,119.32,B,2024-07-09 00:00:00,high,2024-07-09,0,Tuesday,0.6501
4561,77.98,C,2024-07-09 01:00:00,medium,2024-07-09,1,Tuesday,-0.7241
4562,109.55,A,2024-07-09 02:00:00,high,2024-07-09,2,Tuesday,0.3253
4563,93.18,A,2024-07-09 03:00:00,medium,2024-07-09,3,Tuesday,-0.2188
4564,115.04,A,2024-07-09 04:00:00,high,2024-07-09,4,Tuesday,0.5078
4565,103.54,B,2024-07-09 05:00:00,high,2024-07-09,5,Tuesday,0.1256
4566,7.81,C,2024-07-09 06:00:00,low,2024-07-09,6,Tuesday,-3.0566
4567,105.37,B,2024-07-09 07:00:00,high,2024-07-09,7,Tuesday,0.1864
4568,119.26,A,2024-07-09 08:00:00,high,2024-07-09,8,Tuesday,0.6481
4569,113.38,A,2024-07-09 09:00:00,high,2024-07-09,9,Tuesday,0.4527
4570,96.92,A,2024-07-09 10:00:00,medium,2024-07-09,10,Tuesday,-0.0945
4571,149.26,B,2024-07-09 11:00:00,high,2024-07-09,11,Tuesday,1.6453
4572,109.34,B,2024-07-09 12:00:00,high,2024-07-09,12,Tuesday,0.3184
4573,113.13,A,2024-07-09 13:00:00,high,2024-07-09,13,Tuesday,0.4443
4574,131.33,B,2024-07-09 14:00:00,high,2024-07-09,14,Tuesday,1.0493
4575,110.88,B,2024-07-09 15:00:00,high,2024-07-09,15,Tuesday,0.3696
4576,73.06,A,2024-07-09 16:00:00,medium,2024-07-09,16,Tuesday,-0.8876
4577,26.85,B,2024-07-09 17:00:00,low,2024-07-09,17,Tuesday,-2.4237
4578,85.69,B,2024-07-09 18:00:00,medium,2024-07-09,18,Tuesday,-0.4678
4579,122.83,B,2024-07-09 19:00:00,high,2024-07-09,19,Tuesday,0.7668
4580,89.41,A,2024-07-09 20:00:00,medium,2024-07-09,20,Tuesday,-0.3441
4581,124.04,A,2024-07-09 21:00:00,high,2024-07-09,21,Tuesday,0.807
4582,104.46,C,2024-07-09 22:00:00,high,2024-07-09,22,Tuesday,0.1561
4583,138.64,A,2024-07-09 23:00:00,high,2024-07-09,23,Tuesday,1.2923
4584,91.14,C,2024-07-10 00:00:00,medium,2024-07-10,0,Wednesday,-0.2866
4585,114.03,B,2024-07-10 01:00:00,high,2024-07-10,1,Wednesday,0.4743
4586,115.18,B,2024-07-10 02:00:00,high,2024-07-10,2,Wednesday,0.5125
4587,145.05,C,2024-07-10 03:00:00,high,2024-07-10,3,Wednesday,1.5054
4588,48.8,A,2024-07-10 04:00:00,low,2024-07-10,4,Wednesday,-1.694
4589,86.25,A,2024-07-10 05:00:00,medium,2024-07-10,5,Wednesday,-0.4492
4590,125.46,A,2024-07-10 06:00:00,high,2024-07-10,6,Wednesday,0.8542
4591,146.38,B,2024-07-10 07:00:00,high,2024-07-10,7,Wednesday,1.5496
4592,107.2,B,2024-07-10 08:00:00,high,2024-07-10,8,Wednesday,0.2472
4593,91.22,C,2024-07-10 09:00:00,medium,2024-07-10,9,Wednesday,-0.284
4594,122.71,B,2024-07-10 10:00:00,high,2024-07-10,10,Wednesday,0.7628
4595,126.06,B,2024-07-10 11:00:00,high,2024-07-10,11,Wednesday,0.8742
4596,89.21,A,2024-07-10 12:00:00,medium,2024-07-10,12,Wednesday,-0.3508
4597,109.91,A,2024-07-10 13:00:00,high,2024-07-10,13,Wednesday,0.3373
4598,135.42,C,2024-07-10 14:00:00,high,2024-07-10,14,Wednesday,1.1853
4599,156.71,A,2024-07-10 15:00:00,premium,2024-07-10,15,Wednesday,1.893
4601,101.32,A,2024-07-10 17:00:00,high,2024-07-10,17,Wednesday,0.0518
4602,98.38,B,2024-07-10 18:00:00,medium,2024-07-10,18,Wednesday,-0.046
4603,116.72,A,2024-07-10 19:00:00,high,2024-07-10,19,Wednesday,0.5637
4604,96.53,C,2024-07-10 20:00:00,medium,2024-07-10,20,Wednesday,-0.1075
4605,105.69,A,2024-07-10 21:00:00,high,2024-07-10,21,Wednesday,0.197
4606,68.26,B,2024-07-10 22:00:00,medium,2024-07-10,22,Wednesday,-1.0472
4608,65.79,B,2024-07-11 00:00:00,medium,2024-07-11,0,Thursday,-1.1293
4609,87.04,A,2024-07-11 01:00:00,medium,2024-07-11,1,Thursday,-0.4229
4610,102.93,C,2024-07-11 02:00:00,high,2024-07-11,2,Thursday,0.1053
4611,159.73,B,2024-07-11 03:00:00,premium,2024-07-11,3,Thursday,1.9934
4612,87.32,A,2024-07-11 04:00:00,medium,2024-07-11,4,Thursday,-0.4136
4613,80.02,B,2024-07-11 05:00:00,medium,2024-07-11,5,Thursday,-0.6563
4614,83.48,C,2024-07-11 06:00:00,medium,2024-07-11,6,Thursday,-0.5412
4615,149.77,B,2024-07-11 07:00:00,high,2024-07-11,7,Thursday,1.6623
4616,15.63,C,2024-07-11 08:00:00,low,2024-07-11,8,Thursday,-2.7967
4617,69.92,C,2024-07-11 09:00:00,medium,2024-07-11,9,Thursday,-0.992
4618,181.94,B,2024-07-11 10:00:00,premium,2024-07-11,10,Thursday,2.7317
4619,117.73,A,2024-07-11 11:00:00,high,2024-07-11,11,Thursday,0.5973
4620,66.82,C,2024-07-11 12:00:00,medium,2024-07-11,12,Thursday,-1.095
4621,98.74,A,2024-07-11 13:00:00,medium,2024-07-11,13,Thursday,-0.034
4622,102.02,A,2024-07-11 14:00:00,high,2024-07-11,14,Thursday,0.075
4623,125.38,A,2024-07-11 15:00:00,high,2024-07-11,15,Thursday,0.8516
4624,155.19,C,2024-07-11 16:00:00,premium,2024-07-11,16,Thursday,1.8425
4625,111.66,A,2024-07-11 17:00:00,high,2024-07-11,17,Thursday,0.3955
4626,83.81,A,2024-07-11 18:00:00,medium,2024-07-11,18,Thursday,-0.5303
4627,123.61,A,2024-07-11 19:00:00,high,2024-07-11,19,Thursday,0.7927
4628,79.05,A,2024-07-11 20:00:00,medium,2024-07-11,20,Thursday,-0.6885
4630,47.2,B,2024-07-11 22:00:00,low,2024-07-11,22,Thursday,-1.7472
4631,53.05,C,2024-07-11 23:00:00,medium,2024-07-11,23,Thursday,-1.5528
4632,73.11,C,2024-07-12 00:00:00,medium,2024-07-12,0,Friday,-0.886
4633,64.67,A,2024-07-12 01:00:00,medium,2024-07-12,1,Friday,-1.1665
4634,109.4,C,2024-07-12 02:00:00,high,2024-07-12,2,Friday,0.3204
4636,5.69,C,2024-07-12 04:00:00,low,2024-07-12,4,Friday,-3.1271
4637,68.68,C,2024-07-12 05:00:00,medium,2024-07-12,5,Friday,-1.0332
4638,85.84,B,2024-07-12 06:00:00,medium,2024-07-12,6,Friday,-0.4628
4639,81.84,C,2024-07-12 07:00:00,medium,2024-07-12,7,Friday,-0.5958
4640,145.59,A,2024-07-12 08:00:00,high,2024-07-12,8,Friday,1.5234
4641,81.59,C,2024-07-12 09:00:00,medium,2024-07-12,9,Friday,-0.6041
4642,126.43,A,2024-07-12 10:00:00,high,2024-07-12,10,Friday,0.8865
4643,99.43,B,2024-07-12 11:00:00,medium,2024-07-12,11,Friday,-0.0111
4644,98.73,C,2024-07-12 12:00:00,medium,2024-07-12,12,Friday,-0.0343
4645,74.94,B,2024-07-12 13:00:00,medium,2024-07-12,13,Friday,-0.8251
4646,98.24,A,2024-07-12 14:00:00,medium,2024-07-12,14,Friday,-0.0506
4647,77.05,C,2024-07-12 15:00:00,medium,2024-07-12,15,Friday,-0.755
4649,92.91,B,2024-07-12 17:00:00,medium,2024-07-12,17,Friday,-0.2278
4650,71.66,C,2024-07-12 18:00:00,medium,2024-07-12,18,Friday,-0.9342
4651,129.76,C,2024-07-12 19:00:00,high,2024-07-12,19,Friday,0.9971
4652,112.81,C,2024-07-12 20:00:00,high,2024-07-12,20,Friday,0.4337
4653,86.56,A,2024-07-12 21:00:00,medium,2024-07-12,21,Friday,-0.4389
4654,104.36,B,2024-07-12 22:00:00,high,2024-07-12,22,Friday,0.1528
4655,97.49,C,2024-07-12 23:00:00,medium,2024-07-12,23,Friday,-0.0755
4657,102.11,A,2024-07-13 01:00:00,high,2024-07-13,1,Saturday,0.078
4658,81.37,A,2024-07-13 02:00:00,medium,2024-07-13,2,Saturday,-0.6114
4659,71.65,A,2024-07-13 03:00:00,medium,2024-07-13,3,Saturday,-0.9345
4660,51.32,C,2024-07-13 04:00:00,medium,2024-07-13,4,Saturday,-1.6103
4661,89.24,C,2024-07-13 05:00:00,medium,2024-07-13,5,Saturday,-0.3498
4662,117.01,B,2024-07-13 06:00:00,high,2024-07-13,6,Saturday,0.5733
4663,79.16,A,2024-07-13 07:00:00,medium,2024-07-13,7,Saturday,-0.6848
4664,175.62,A,2024-07-13 08:00:00,premium,2024-07-13,8,Saturday,2.5216
4665,126.57,C,2024-07-13 09:00:00,high,2024-07-13,9,Saturday,0.8911
4666,139.13,A,2024-07-13 10:00:00,high,2024-07-13,10,Saturday,1.3086
4667,123.86,A,2024-07-13 11:00:00,high,2024-07-13,11,Saturday,0.801
4668,155.59,A,2024-07-13 12:00:00,premium,2024-07-13,12,Saturday,1.8558
4669,76.39,C,2024-07-13 13:00:00,medium,2024-07-13,13,Saturday,-0.7769
4670,23.18,B,2024-07-13 14:00:00,low,2024-07-13,14,Saturday,-2.5457
4671,86.62,A,2024-07-13 15:00:00,medium,2024-07-13,15,Saturday,-0.4369
4672,116.75,A,2024-07-13 16:00:00,high,2024-07-13,16,Saturday,0.5647
4674,108.26,B,2024-07-13 18:00:00,high,2024-07-13,18,Saturday,0.2825
4675,139.63,B,2024-07-13 19:00:00,high,2024-07-13,19,Saturday,1.3252
4676,111.46,A,2024-07-13 20:00:00,high,2024-07-13,20,Saturday,0.3888
4677,123.97,A,2024-07-13 21:00:00,high,2024-07-13,21,Saturday,0.8047
4678,71.81,C,2024-07-13 22:00:00,medium,2024-07-13,22,Saturday,-0.9292
4679,67.14,C,2024-07-13 23:00:00,medium,2024-07-13,23,Saturday,-1.0844
4680,148.42,B,2024-07-14 00:00:00,high,2024-07-14,0,Sunday,1.6174
4681,103.03,C,2024-07-14 01:00:00,high,2024-07-14,1,Sunday,0.1086
4682,81.3,A,2024-07-14 02:00:00,medium,2024-07-14,2,Sunday,-0.6137
4683,81.36,C,2024-07-14 03:00:00,medium,2024-07-14,3,Sunday,-0.6117
4684,80.53,A,2024-07-14 04:00:00,medium,2024-07-14,4,Sunday,-0.6393
4686,61.51,C,2024-07-14 06:00:00,medium,2024-07-14,6,Sunday,-1.2716
4688,94.15,C,2024-07-14 08:00:00,medium,2024-07-14,8,Sunday,-0.1866
4689,82.21,B,2024-07-14 09:00:00,medium,2024-07-14,9,Sunday,-0.5835
4690,133.21,C,2024-07-14 10:00:00,high,2024-07-14,10,Sunday,1.1118
4691,108.79,C,2024-07-14 11:00:00,high,2024-07-14,11,Sunday,0.3001
4692,107.96,A,2024-07-14 12:00:00,high,2024-07-14,12,Sunday,0.2725
4693,77.71,B,2024-07-14 13:00:00,medium,2024-07-14,13,Sunday,-0.733
4694,96.37,B,2024-07-14 14:00:00,medium,2024-07-14,14,Sunday,-0.1128
4695,110.83,B,2024-07-14 15:00:00,high,2024-07-14,15,Sunday,0.3679
4696,121.49,C,2024-07-14 16:00:00,high,2024-07-14,16,Sunday,0.7222
4697,97.18,B,2024-07-14 17:00:00,medium,2024-07-14,17,Sunday,-0.0858
4698,132.37,A,2024-07-14 18:00:00,high,2024-07-14,18,Sunday,1.0839
4699,100.24,A,2024-07-14 19:00:00,high,2024-07-14,19,Sunday,0.0159
4700,123.79,C,2024-07-14 20:00:00,high,2024-07-14,20,Sunday,0.7987
4701,85.3,A,2024-07-14 21:00:00,medium,2024-07-14,21,Sunday,-0.4807
4702,45.62,C,2024-07-14 22:00:00,low,2024-07-14,22,Sunday,-1.7998
4703,108.05,A,2024-07-14 23:00:00,high,2024-07-14,23,Sunday,0.2755
4704,121.76,A,2024-07-15 00:00:00,high,2024-07-15,0,Monday,0.7312
4705,117.26,C,2024-07-15 01:00:00,high,2024-07-15,1,Monday,0.5816
4706,112.67,B,2024-07-15 02:00:00,high,2024-07-15,2,Monday,0.4291
4707,89.54,C,2024-07-15 03:00:00,medium,2024-07-15,3,Monday,-0.3398
4708,75.8,A,2024-07-15 04:00:00,medium,2024-07-15,4,Monday,-0.7965
4709,116.55,B,2024-07-15 05:00:00,high,2024-07-15,5,Monday,0.558
4710,112.79,B,2024-07-15 06:00:00,high,2024-07-15,6,Monday,0.433
4711,83.17,C,2024-07-15 07:00:00,medium,2024-07-15,7,Monday,-0.5516
4712,133.28,A,2024-07-15 08:00:00,high,2024-07-15,8,Monday,1.1142
4713,73.51,A,2024-07-15 09:00:00,medium,2024-07-15,9,Monday,-0.8727
4714,82.49,B,2024-07-15 10:00:00,medium,2024-07-15,10,Monday,-0.5742
4716,126.06,C,2024-07-15 12:00:00,high,2024-07-15,12,Monday,0.8742
4717,89.26,C,2024-07-15 13:00:00,medium,2024-07-15,13,Monday,-0.3491
4718,108.62,B,2024-07-15 14:00:00,high,2024-07-15,14,Monday,0.2944
4719,104.64,B,2024-07-15 15:00:00,high,2024-07-15,15,Monday,0.1621
4720,17.63,C,2024-07-15 16:00:00,low,2024-07-15,16,Monday,-2.7302
4721,72.81,C,2024-07-15 17:00:00,medium,2024-07-15,17,Monday,-0.8959
4722,98.47,C,2024-07-15 18:00:00,medium,2024-07-15,18,Monday,-0.043
4723,89.3,C,2024-07-15 19:00:00,medium,2024-07-15,19,Monday,-0.3478
4724,107.41,C,2024-07-15 20:00:00,high,2024-07-15,20,Monday,0.2542
4725,133.88,A,2024-07-15 21:00:00,high,2024-07-15,21,Monday,1.1341
4726,90.35,A,2024-07-15 22:00:00,medium,2024-07-15,22,Monday,-0.3129
4728,109.75,B,2024-07-16 00:00:00,high,2024-07-16,0,Tuesday,0.332
4729,90.2,A,2024-07-16 01:00:00,medium,2024-07-16,1,Tuesday,-0.3179
4730,95.32,B,2024-07-16 02:00:00,medium,2024-07-16,2,Tuesday,-0.1477
4731,91.25,B,2024-07-16 03:00:00,medium,2024-07-16,3,Tuesday,-0.283
4732,167.26,C,2024-07-16 04:00:00,premium,2024-07-16,4,Tuesday,2.2437
4733,32.78,C,2024-07-16 05:00:00,low,2024-07-16,5,Tuesday,-2.2266
4734,88.35,A,2024-07-16 06:00:00,medium,2024-07-16,6,Tuesday,-0.3794
4735,99.89,B,2024-07-16 07:00:00,medium,2024-07-16,7,Tuesday,0.0042
4736,76.57,A,2024-07-16 08:00:00,medium,2024-07-16,8,Tuesday,-0.7709
4737,126.99,C,2024-07-16 09:00:00,high,2024-07-16,9,Tuesday,0.9051
4738,124.4,A,2024-07-16 10:00:00,high,2024-07-16,10,Tuesday,0.819
4739,98.57,B,2024-07-16 11:00:00,medium,2024-07-16,11,Tuesday,-0.0396
4740,91.88,B,2024-07-16 12:00:00,medium,2024-07-16,12,Tuesday,-0.262
4741,96.64,B,2024-07-16 13:00:00,medium,2024-07-16,13,Tuesday,-0.1038
4742,96.86,B,2024-07-16 14:00:00,medium,2024-07-16,14,Tuesday,-0.0965
4743,97.65,C,2024-07-16 15:00:00,medium,2024-07-16,15,Tuesday,-0.0702
4744,94.36,B,2024-07-16 16:00:00,medium,2024-07-16,16,Tuesday,-0.1796
4745,107.57,A,2024-07-16 17:00:00,high,2024-07-16,17,Tuesday,0.2595
4746,122.6,A,2024-07-16 18:00:00,high,2024-07-16,18,Tuesday,0.7591
4747,63.09,B,2024-07-16 19:00:00,medium,2024-07-16,19,Tuesday,-1.219
4748,68.48,A,2024-07-16 20:00:00,medium,2024-07-16,20,Tuesday,-1.0399
4749,47.54,C,2024-07-16 21:00:00,low,2024-07-16,21,Tuesday,-1.7359
4750,125.99,A,2024-07-16 22:00:00,high,2024-07-16,22,Tuesday,0.8718
4751,107.51,C,2024-07-16 23:00:00,high,2024-07-16,23,Tuesday,0.2575
4752,115.16,A,2024-07-17 00:00:00,high,2024-07-17,0,Wednesday,0.5118
4753,57.12,C,2024-07-17 01:00:00,medium,2024-07-17,1,Wednesday,-1.4175
4754,153.55,A,2024-07-17 02:00:00,premium,2024-07-17,2,Wednesday,1.788
4755,81.73,B,2024-07-17 03:00:00,medium,2024-07-17,3,Wednesday,-0.5994
4756,105.05,A,2024-07-17 04:00:00,high,2024-07-17,4,Wednesday,0.1758
4757,125.63,B,2024-07-17 05:00:00,high,2024-07-17,5,Wednesday,0.8599
4758,70.39,A,2024-07-17 06:00:00,medium,2024-07-17,6,Wednesday,-0.9764
4759,83.61,C,2024-07-17 07:00:00,medium,2024-07-17,7,Wednesday,-0.5369
4760,105.38,B,2024-07-17 08:00:00,high,2024-07-17,8,Wednesday,0.1867
4762,109.03,C,2024-07-17 10:00:00,high,2024-07-17,10,Wednesday,0.3081
4763,148.19,B,2024-07-17 11:00:00,high,2024-07-17,11,Wednesday,1.6098
4764,136.17,C,2024-07-17 12:00:00,high,2024-07-17,12,Wednesday,1.2102
4765,111.04,A,2024-07-17 13:00:00,high,2024-07-17,13,Wednesday,0.3749
4766,70.32,B,2024-07-17 14:00:00,medium,2024-07-17,14,Wednesday,-0.9787
4767,131.79,A,2024-07-17 15:00:00,high,2024-07-17,15,Wednesday,1.0646
4768,55.06,C,2024-07-17 16:00:00,medium,2024-07-17,16,Wednesday,-1.486
4769,148.03,A,2024-07-17 17:00:00,high,2024-07-17,17,Wednesday,1.6045
4770,106.0,B,2024-07-17 18:00:00,high,2024-07-17,18,Wednesday,0.2073
4771,20.49,B,2024-07-17 19:00:00,low,2024-07-17,19,Wednesday,-2.6351
4772,89.78,B,2024-07-17 20:00:00,medium,2024-07-17,20,Wednesday,-0.3318
4773,119.62,A,2024-07-17 21:00:00,high,2024-07-17,21,Wednesday,0.6601
4774,92.89,B,2024-07-17 22:00:00,medium,2024-07-17,22,Wednesday,-0.2284
4775,121.45,C,2024-07-17 23:00:00,high,2024-07-17,23,Wednesday,0.7209
4776,74.5,A,2024-07-18 00:00:00,medium,2024-07-18,0,Thursday,-0.8398
4777,60.82,A,2024-07-18 01:00:00,medium,2024-07-18,1,Thursday,-1.2945
4780,89.55,A,2024-07-18 04:00:00,medium,2024-07-18,4,Thursday,-0.3395
4781,136.82,B,2024-07-18 05:00:00,high,2024-07-18,5,Thursday,1.2318
4782,74.49,A,2024-07-18 06:00:00,medium,2024-07-18,6,Thursday,-0.8401
4784,102.04,B,2024-07-18 08:00:00,high,2024-07-18,8,Thursday,0.0757
4785,53.3,B,2024-07-18 09:00:00,medium,2024-07-18,9,Thursday,-1.5445
4786,60.43,A,2024-07-18 10:00:00,medium,2024-07-18,10,Thursday,-1.3075
4787,100.36,B,2024-07-18 11:00:00,high,2024-07-18,11,Thursday,0.0199
4788,159.44,A,2024-07-18 12:00:00,premium,2024-07-18,12,Thursday,1.9837
4789,117.38,C,2024-07-18 13:00:00,high,2024-07-18,13,Thursday,0.5856
4790,48.23,B,2024-07-18 14:00:00,low,2024-07-18,14,Thursday,-1.713
4791,6.69,B,2024-07-18 15:00:00,low,2024-07-18,15,Thursday,-3.0938
4792,121.99,C,2024-07-18 16:00:00,high,2024-07-18,16,Thursday,0.7389
4793,97.11,A,2024-07-18 17:00:00,medium,2024-07-18,17,Thursday,-0.0882
4794,134.24,A,2024-07-18 18:00:00,high,2024-07-18,18,Thursday,1.1461
4795,73.58,B,2024-07-18 19:00:00,medium,2024-07-18,19,Thursday,-0.8703
4796,110.51,C,2024-07-18 20:00:00,high,2024-07-18,20,Thursday,0.3573
4797,125.39,A,2024-07-18 21:00:00,high,2024-07-18,21,Thursday,0.8519
4798,86.58,C,2024-07-18 22:00:00,medium,2024-07-18,22,Thursday,-0.4382
4799,87.22,B,2024-07-18 23:00:00,medium,2024-07-18,23,Thursday,-0.4169
4800,100.76,B,2024-07-19 00:00:00,high,2024-07-19,0,Friday,0.0332
4801,116.28,B,2024-07-19 01:00:00,high,2024-07-19,1,Friday,0.5491
4802,99.57,A,2024-07-19 02:00:00,medium,2024-07-19,2,Friday,-0.0064
4803,129.22,A,2024-07-19 03:00:00,high,2024-07-19,3,Friday,0.9792
4804,86.14,C,2024-07-19 04:00:00,medium,2024-07-19,4,Friday,-0.4528
4805,60.15,B,2024-07-19 05:00:00,medium,2024-07-19,5,Friday,-1.3168
4806,159.31,B,2024-07-19 06:00:00,premium,2024-07-19,6,Friday,1.9794
4808,82.95,A,2024-07-19 08:00:00,medium,2024-07-19,8,Friday,-0.5589
4809,98.03,B,2024-07-19 09:00:00,medium,2024-07-19,9,Friday,-0.0576
4810,102.02,A,2024-07-19 10:00:00,high,2024-07-19,10,Friday,0.075
4811,88.4,A,2024-07-19 11:00:00,medium,2024-07-19,11,Friday,-0.3777
4814,105.24,A,2024-07-19 14:00:00,high,2024-07-19,14,Friday,0.1821
4816,156.43,A,2024-07-19 16:00:00,premium,2024-07-19,16,Friday,1.8837
4818,117.42,C,2024-07-19 18:00:00,high,2024-07-19,18,Friday,0.587
4819,58.66,A,2024-07-19 19:00:00,medium,2024-07-19,19,Friday,-1.3663
4820,85.87,B,2024-07-19 20:00:00,medium,2024-07-19,20,Friday,-0.4618
4821,79.83,C,2024-07-19 21:00:00,medium,2024-07-19,21,Friday,-0.6626
4822,144.09,A,2024-07-19 22:00:00,high,2024-07-19,22,Friday,1.4735
